condition	systematic_id	better_than_wild_type	severity	allele_type	expression	evidence	file	sheet_name
YESphlox-Glycerol2MMS0.0075	SPCC126.12	False	fitness_log2(-0.455)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-MMS0.005	SPCC126.12	False	fitness_log2(-0.13)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-MMS0.075	SPCC126.12	False	fitness_log2(-0.448)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YES-Forma2	SPCC1393.13	True	fitness_log2(0.0013)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-Diamide3.5	SPCC1393.13	False	fitness_log2(-0.834)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-Forma2.5	SPCC1393.13	True	fitness_log2(0.0505)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-Gluc0.5Aged7	SPCC1393.13	True	fitness_log2(0.0843)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-Gluc1Aged7	SPCC1393.13	True	fitness_log2(0.0698)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-Glycerol2MMS0.0075	SPCC1393.13	True	fitness_log2(0.145)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-MMS0.075	SPCC1393.13	True	fitness_log2(0.0761)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-Temp25Gluc0.1	SPCC1393.13	True	fitness_log2(0.0944)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-Temp25Gluc0.5	SPCC1393.13	True	fitness_log2(0.0851)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
EMM-3AT4	SPCC13B11.01	False	fitness_log2(-0.123)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YES-Bleo200	SPCC13B11.01	False	fitness_log2(-0.0968)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YES-EDTA0.1	SPCC13B11.01	False	fitness_log2(-0.0696)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YES-Forma2	SPCC13B11.01	False	fitness_log2(-0.874)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YES-VPA5	SPCC13B11.01	False	fitness_log2(-0.272)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-Benza12	SPCC13B11.01	False	fitness_log2(-0.0561)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-Bort500	SPCC13B11.01	False	fitness_log2(-0.411)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-Diamide2	SPCC13B11.01	False	fitness_log2(-0.175)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-Diamide3.5	SPCC13B11.01	False	fitness_log2(-0.991)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-Forma2.5	SPCC13B11.01	False	fitness_log2(-0.753)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-Gluc0.5Aged7	SPCC13B11.01	False	fitness_log2(-0.0881)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-Glycerol2MMS0.0075	SPCC13B11.01	False	fitness_log2(-0.675)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-Glycerol3MMS0.005	SPCC13B11.01	False	fitness_log2(-0.459)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-HP4	SPCC13B11.01	False	fitness_log2(-0.0736)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-HP6	SPCC13B11.01	False	fitness_log2(-0.13)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-HU8	SPCC13B11.01	False	fitness_log2(-0.44)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-MMS0.005	SPCC13B11.01	False	fitness_log2(-0.899)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-MMS0.075	SPCC13B11.01	False	fitness_log2(-0.781)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-Ovana1	SPCC13B11.01	False	fitness_log2(-0.115)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-TeaTree10	SPCC13B11.01	True	fitness_log2(0.104)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YES-Bortezomib200	SPCC1494.08c	False	fitness_log2(-0.185)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YES-Bref60	SPCC1494.08c	False	fitness_log2(-2.21)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YES-Calco10KCl0.5	SPCC1494.08c	False	fitness_log2(-0.383)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YES-CoCl0.25	SPCC1494.08c	False	fitness_log2(-0.03)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YES-EtOH5	SPCC1494.08c	False	fitness_log2(-0.273)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YES-KCl0.5SDS0.01	SPCC1494.08c	False	fitness_log2(0.0)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YES-KCl1SDS0.01	SPCC1494.08c	True	fitness_log2(0.0551)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YES-UV20m	SPCC1494.08c	False	fitness_log2(-0.19)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-Diamide3.5	SPCC1494.08c	False	fitness_log2(-0.662)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-Gluc0.5Aged7	SPCC1494.08c	False	fitness_log2(-0.0329)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-HU8	SPCC1494.08c	False	fitness_log2(-0.196)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-NaCl150MMS0.005	SPCC1494.08c	False	fitness_log2(-0.0366)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-TeaTree100	SPCC1494.08c	False	fitness_log2(-0.188)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-Temp25Gluc0.1	SPCC1494.08c	False	fitness_log2(-0.0119)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-Temp25Gluc0.5	SPCC1494.08c	True	fitness_log2(0.000746)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-Temp25Gluc1	SPCC1494.08c	False	fitness_log2(-0.0259)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-Tuni80	SPCC1494.08c	True	fitness_log2(0.13)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YES-Calco10KCl0.5	SPCC162.12	True	fitness_log2(0.157)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YES-EDTA0.6	SPCC1620.03	False	fitness_log2(-0.0592)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-Bort500	SPCC1620.03	True	fitness_log2(0.114)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-Diamide3.5	SPCC1620.03	True	fitness_log2(0.18)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-HP10	SPCC1620.03	False	fitness_log2(-0.158)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-MMS0.075	SPCC1620.03	False	fitness_log2(-0.0922)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-Bort500	SPCC16A11.08	False	fitness_log2(-0.103)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-Glycerol2MMS0.0075	SPCC16A11.08	False	fitness_log2(-0.0771)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
EMM-3AT6	SPCC16C4.11	False	fitness_log2(-0.15)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
EMM-Bleo200	SPCC16C4.11	False	fitness_log2(-0.141)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YES-Bleo200	SPCC16C4.11	False	fitness_log2(-0.086)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YES-Bortezomib200	SPCC16C4.11	False	fitness_log2(-0.196)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YES-Calco10KCl0.5	SPCC16C4.11	False	fitness_log2(-0.113)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YES-CoCl0.25	SPCC16C4.11	True	fitness_log2(0.0905)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YES-EtOH5	SPCC16C4.11	False	fitness_log2(-0.0653)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YES-Forma2	SPCC16C4.11	False	fitness_log2(-0.59)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YES-VPA5	SPCC16C4.11	False	fitness_log2(-0.326)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-Diamide3.5	SPCC16C4.11	False	fitness_log2(-0.942)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-Forma2.5	SPCC16C4.11	False	fitness_log2(-0.821)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-Glycerol2MMS0.0075	SPCC16C4.11	False	fitness_log2(-0.427)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-HU8	SPCC16C4.11	False	fitness_log2(-0.428)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-MMS0.075	SPCC16C4.11	False	fitness_log2(-0.547)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-Ovana0.5	SPCC16C4.11	False	fitness_log2(-0.173)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-TeaTree1	SPCC16C4.11	True	fitness_log2(0.0851)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YES-Bortezomib100	SPCC1753.02c	False	fitness_log2(-0.341)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YES-Bortezomib200	SPCC1753.02c	False	fitness_log2(-0.409)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YES-Calco10KCl0.5	SPCC1753.02c	False	fitness_log2(-0.545)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YES-Calco2	SPCC1753.02c	True	fitness_log2(0.0301)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YES-EDTA0.6	SPCC1753.02c	False	fitness_log2(-0.201)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YES-EtOH5	SPCC1753.02c	False	fitness_log2(-0.135)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YES-Forma2	SPCC1753.02c	False	fitness_log2(-0.533)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YES-KCl1SDS0.01	SPCC1753.02c	False	fitness_log2(-0.439)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-Bort500	SPCC1753.02c	False	fitness_log2(-0.825)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-Diamide2	SPCC1753.02c	False	fitness_log2(-0.252)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-Diamide3.5	SPCC1753.02c	False	fitness_log2(-0.843)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-Forma2.5	SPCC1753.02c	False	fitness_log2(-0.436)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-Glycerol3MMS0.005	SPCC1753.02c	False	fitness_log2(-0.227)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-HU8	SPCC1753.02c	False	fitness_log2(-0.239)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-KCl0.5	SPCC1753.02c	False	fitness_log2(-0.374)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-KCl0.5SDS0.004	SPCC1753.02c	False	fitness_log2(-1.03)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-MMS0.075	SPCC1753.02c	False	fitness_log2(-0.423)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-NaCl150MMS0.005	SPCC1753.02c	False	fitness_log2(-0.19)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-TSA1000	SPCC1753.02c	False	fitness_log2(-0.279)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-Temp25Gluc0.5	SPCC1753.02c	False	fitness_log2(-0.157)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
EMM-Bleo200	SPCC188.02	False	fitness_log2(-0.241)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YES-Calco10KCl0.5	SPCC188.02	False	fitness_log2(-0.0725)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YES-CoCl0.25	SPCC188.02	True	fitness_log2(0.182)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YES-EDTA0.6	SPCC188.02	False	fitness_log2(-0.157)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YES-EtOH5	SPCC188.02	False	fitness_log2(-0.0619)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YES-Forma2	SPCC188.02	False	fitness_log2(-0.873)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YES-VPA5	SPCC188.02	False	fitness_log2(-0.611)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-Bort500	SPCC188.02	False	fitness_log2(-0.53)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-Diamide3.5	SPCC188.02	False	fitness_log2(-0.932)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-Forma2.5	SPCC188.02	False	fitness_log2(-0.796)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-Gluc0.5Aged7	SPCC188.02	False	fitness_log2(-0.0577)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-Glycerol2MMS0.0075	SPCC188.02	False	fitness_log2(-0.746)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-Glycerol3MMS0.005	SPCC188.02	False	fitness_log2(-0.463)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-HU8	SPCC188.02	False	fitness_log2(-0.379)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-KCl0.5SDS0.004	SPCC188.02	False	fitness_log2(-0.725)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-MMS0.005	SPCC188.02	False	fitness_log2(-0.781)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-MMS0.075	SPCC188.02	False	fitness_log2(-0.764)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-NaCl150	SPCC188.02	True	fitness_log2(0.103)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-NaCl150MMS0.005	SPCC188.02	False	fitness_log2(-0.485)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-Ovana0.5	SPCC188.02	False	fitness_log2(-0.466)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-Phloxine2	SPCC188.02	True	fitness_log2(0.0974)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-SDS0.004	SPCC188.02	True	fitness_log2(0.117)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-VPA10	SPCC188.02	False	fitness_log2(-0.0954)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-MMS0.075	SPCC18B5.03	True	fitness_log2(0.0973)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
Yesphlox-Sorb1.2	SPCC18B5.03	True	fitness_log2(0.132)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YES-Bleo600	SPCC24B10.18	True	fitness_log2(0.0983)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YES-Bortezomib200	SPCC24B10.18	True	fitness_log2(0.0836)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YES-SDS0.02	SPCC24B10.18	True	fitness_log2(0.107)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-Bort500	SPCC24B10.18	True	fitness_log2(0.0553)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-MMS0.075	SPCC24B10.18	True	fitness_log2(0.0699)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-Ovana1	SPCC24B10.18	True	fitness_log2(0.0923)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
EMM-Canav60	SPCC320.03	True	fitness_log2(0.203)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YES-Calco10KCl0.5	SPCC320.03	False	fitness_log2(-0.533)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YES-Calco4KCl0.5	SPCC320.03	False	fitness_log2(-0.18)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YES-VPA5	SPCC320.03	False	fitness_log2(-0.263)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-Bort500	SPCC320.03	False	fitness_log2(-0.101)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-Gluc0.1Aged7	SPCC320.03	True	fitness_log2(0.139)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-Gluc0.5Aged7	SPCC320.03	True	fitness_log2(0.222)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-Gluc1Aged7	SPCC320.03	True	fitness_log2(0.187)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-Glycerol3MMS0.005	SPCC320.03	True	fitness_log2(0.262)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-HU8	SPCC320.03	True	fitness_log2(0.217)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-KCl0.5	SPCC320.03	False	fitness_log2(-0.182)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-MMS0.005	SPCC320.03	True	fitness_log2(0.105)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YES-Bortezomib100	SPCC320.07c	True	fitness_log2(0.163)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-Bort500	SPCC320.07c	True	fitness_log2(0.185)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-Glycerol2MMS0.0075	SPCC320.07c	False	fitness_log2(-0.194)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-MMS0.075	SPCC320.07c	False	fitness_log2(-0.122)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-Phloxine2HP15	SPCC320.07c	True	fitness_log2(0.421)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YES-Bortezomib100	SPCC338.04	True	fitness_log2(0.0588)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-Diamide3.5	SPCC338.04	False	fitness_log2(-0.27)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-Gluc0.5Aged7	SPCC338.04	True	fitness_log2(0.164)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-Gluc1Aged7	SPCC338.04	True	fitness_log2(0.146)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-Glycerol2MMS0.0075	SPCC338.04	False	fitness_log2(-0.145)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-MMS0.005	SPCC338.04	False	fitness_log2(-0.0697)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-MMS0.075	SPCC338.04	False	fitness_log2(-0.19)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-Ovana0.5	SPCC338.04	False	fitness_log2(-0.0878)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-TBH1.5	SPCC338.04	False	fitness_log2(-0.244)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-Temp25Gluc0.5	SPCC338.04	True	fitness_log2(0.103)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-Tuni80	SPCC338.04	True	fitness_log2(0.239)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-Glycerol2MMS0.0075	SPCC4B3.03c	False	fitness_log2(-0.222)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-MMS0.005	SPCC4B3.03c	False	fitness_log2(-0.0839)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-MMS0.075	SPCC4B3.03c	False	fitness_log2(-0.147)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YES-Bortezomib200	SPCC4B3.12	True	fitness_log2(0.117)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-Diamide3.5	SPCC4B3.12	True	fitness_log2(0.114)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-Glycerol2MMS0.0075	SPCC4B3.12	False	fitness_log2(-0.812)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-Glycerol3MMS0.005	SPCC4B3.12	False	fitness_log2(-0.319)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-MMS0.005	SPCC4B3.12	False	fitness_log2(-0.34)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-MMS0.075	SPCC4B3.12	False	fitness_log2(-0.849)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-NaCl150MMS0.005	SPCC4B3.12	False	fitness_log2(-0.141)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-Ovana1	SPCC4B3.12	True	fitness_log2(0.116)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-Temp25	SPCC4B3.12	True	fitness_log2(0.0852)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
EMM-Cys	SPCC4G3.09c	True	fitness_log2(0.0917)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-Diamide3.5	SPCC4G3.09c	True	fitness_log2(0.266)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-EGTA10	SPCC4G3.09c	True	fitness_log2(0.537)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-KCl1	SPCC4G3.09c	False	fitness_log2(-0.0664)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-LiCl4	SPCC4G3.09c	False	fitness_log2(-0.0464)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
YESphlox-MMS0.075	SPCC4G3.09c	False	fitness_log2(-0.0905)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
EMM-Bleo200	SPCC4G3.17	True	fitness_log2(0.0851)	deletion	null	ECO:0001563	data/elife-76000-supp4-v2.xlsx	growth_stresses
